sys.exec.out.time {s},rkt.newton.lonx {degree},rkt.newton.latx {degree},rkt.newton.alt {m},rkt.newton._psivdx {degree},rkt.newton._thtvdx {degree},rkt.newton._dvbi {m/s},rkt.newton._SBII[0] {m},rkt.newton._SBII[1] {m},rkt.newton._SBII[2] {m},rkt.newton._VBII[0] {m/s},rkt.newton._VBII[1] {m/s},rkt.newton._VBII[2] {m/s},rkt.kinematics.alphax {degree},rkt.kinematics.betax {degree},rkt.env.rho {kg/m3},rkt.env.vmach {--},rkt.env.pdynmc {pa},rkt.propulsion.vmass {kg},rkt.propulsion.fmassr {kg},rkt.propulsion.thrust {N}
               518.7,   136.6282412644649,   21.76589834353049,   493887.8835461363,   94.98412757614528,   2.940681021893949,   5062.417151214123,  -4803660.981931256,   4205967.341908432,   2533673.359075064,   -3597.03512441984,  -3550.952385490298,  -283.0951828936974, 0.05948772538303635, 0.06821702759169708,                   0,   16.77865997075247,                   0,   545.7306450000133,   317.7306450000133,   9796.947695549999
               518.8,   136.6323480666106,   21.76556382475453,   493911.4576664511,   94.98592155817066,   2.934827077118018,   5064.173257392627,  -4804020.720134486,   4205612.158318804,   2533645.028604129,  -3597.729021933758,  -3552.719563244093,  -283.5143216292939, 0.05406124983028657, 0.06141067859649522,                   0,   16.78505351876699,                   0,   545.3976450000135,   317.3976450000135,   9796.947695549999
               518.9,   136.6364564205754,   21.76522905784669,   493934.9938355414,    94.9877168275099,    2.92897841058339,   5065.930537267949,  -4804380.527753056,   4205256.797964796,   2533616.656202921,   -3598.42346045486,  -3554.487650884297,  -283.9337024430825, 0.05874715248160747, 0.06472134598486157,                   0,   16.79145138279416,                   0,   545.0646450000137,   317.0646450000137,   9796.947695549999
                 519,   136.6405663273528,   21.76489404264193,   493958.4920728477,   94.98951134556899,   2.923135134445743,   5067.688993172336,  -4804740.404843239,   4204901.260756404,   2533588.241860502,   -3599.11841039579,  -3556.256694013022,  -284.3531708240683, 0.05330873370961024, 0.06803596069628999,                   0,   16.79785356664783,                   0,   544.7316450000138,   316.7316450000138,   9796.947695549999
               519.1,   136.6446777879442,   21.76455877897815,   493981.9523846051,   94.99130703548006,   2.917297134435526,   5069.448625384328,  -4805100.351452495,   4204545.546594788,   2533559.785561362,  -3599.813900535054,  -3558.026652183698,  -284.7728731394795, 0.05799148425680566, 0.06122156114118665,                   0,   16.80426007565189,                   0,    544.398645000014,    316.398645000014,   9796.947695549999
               519.2,   136.6487908033316,   21.76422326654257,   494005.3747903146,   94.99310401462283,   2.911464527098617,   5071.209435055925,  -4805460.367641144,   4204189.655395179,   2533531.287278211,  -3600.509939857091,  -3559.797517493832,  -285.1928148380735, 0.05254133508893405, 0.06453727281028328,                   0,   16.81067091440125,                   0,   544.0656450000142,   316.0656450000142,   9796.947695549999
               519.3,   136.6529053745185,    21.7638875051688,   494028.7592962272,   94.99490024085844,   2.905637190333022,    5072.97142465765,  -4805820.453456878,   4203833.587058639,   2533502.746995068,  -3601.206486215281,  -3561.569347924947,  -285.6128480224921, 0.05722091893364307, 0.06785698596846058,                   0,   16.81708608692807,                   0,   543.7326450000144,   315.7326450000144,   9796.947695549999
               519.4,   136.6570215025032,   21.76355149469492,   494052.1059221514,    94.9966976400621,   2.899815546264396,     5074.7345942096,  -4806180.608956315,   4203477.341494767,   2533474.164701478,  -3601.903597068933,  -3563.342074923852,  -286.0331032711645, 0.05653456525704154, 0.06103438836870853,                   0,   16.82350559831255,                   0,   543.3996450000145,   315.3996450000145,   9796.947695549999
               519.5,   136.6611391882726,   21.76321523480687,   494075.4146852195,   94.99849632833482,   2.894000554089081,   5076.498944494248,  -4806540.834198389,   4203120.918616893,   2533445.540369133,  -3602.601326429002,  -3565.115646640929,  -286.4535605281168, 0.05643419651511265, 0.06435474454703621,                   0,   16.82992945296688,                   0,   543.0666450000147,   315.0666450000147,   9796.947695549999
               519.6,   136.6652584328303,   21.76287872533806,   494098.6855986612,   95.00029426451829,    2.88818956596858,   5078.264479119484,  -4806901.129235578,   4202764.318330233,   2533416.873984615,  -3603.299497286045,  -3566.890252866633,  -286.8741479287131, 0.05573497002208209, 0.06767868172276047,                   0,    16.8363576556173,                   0,   542.7336450000149,   314.7336450000149,   9796.947695549999
               519.7,   136.6693792371847,   21.76254196616014,   494121.9186750744,   95.00209174677047,   2.882385226284249,   5080.031198018568,  -4807261.494118971,   4202407.540538058,   2533388.165538517,  -3603.998256851602,  -3568.665749372623,  -287.2948080061846, 0.05562705230419909, 0.06621922839196019,                   0,   16.84279021024907,                   0,   542.4006450000151,   314.4006450000151,   9796.947695549999
               519.8,   136.6735016023337,   21.76220495701914,   494145.1139277285,   95.00389179287181,    2.87658489334922,   5081.799102010377,  -4807621.928903486,   4202050.585148571,   2533359.415007757,  -3604.697518433514,  -3570.442200364279,  -287.7158453242114, 0.05491960792601125,  0.0641647566268819,                   0,   16.84922712331828,                   0,   542.0676450000152,   314.0676450000152,   9796.947695549999
               519.9,   136.6776255292761,   21.76186769765492,   494168.2713692924,   95.00569144318324,   2.870791208731104,   5083.568192839721,   -4807982.43364385,    4201693.45206968,   2533330.622368342,  -3605.397371218682,  -3572.219542405963,  -288.1369599930798, 0.05480395760161337, 0.06749267865591323,                   0,    16.8556683977747,                   0,   541.7346450000153,   313.7346450000154,   9796.947695549999
                 520,   136.6817510190214,   21.76153018793568,   494191.3910171678,   95.00749064066304,   2.865003149934135,   5085.338472282391,    -4808343.0083946,   4201336.141207496,   2533301.787612264,  -3606.097760219579,  -3573.997831409659,  -288.5581786985078, 0.05946768972707869, 0.06603123888729404,                   0,    16.8621140385238,                   0,   541.4016450000156,   313.4016450000155,   9796.947695549999
               520.1,    136.685878072568,   21.76119242760696,   494214.4728914006,   95.00929240428094,   2.859220476999947,    5087.10994007399,   -4808703.65321532,   4200978.652474247,   2533272.910718897,  -3606.798727170706,   -3575.77700611599,  -288.9797339114749, 0.05395859716053993, 0.06397438441602155,                   0,    16.8685640513106,                   0,   541.0686450000157,   313.0686450000157,   9796.947695549999
               520.2,   136.6900066909209,   21.76085441640731,   494237.5169983311,   95.01109377373038,   2.853443065301832,   5088.882599217523,  -4809064.368156713,   4200620.985773373,   2533243.991661757,  -3607.500213270512,  -3577.557147606837,  -289.4014089104293, 0.05861876825539672, 0.06730731605482829,                   0,   16.87501843995809,                   0,   540.7356450000159,   312.7356450000159,   9796.947695549999
               520.3,   136.6941368750924,   21.76051615420462,   494260.5233576279,   95.01289468953009,   2.847671031808585,   5090.656450986027,   -4809425.15327498,    4200263.14101207,   2533215.030433643,  -3608.202224390683,  -3579.338252391196,  -289.8231958227684, 0.05309735869924587, 0.06584471296898881,                   0,   16.88147720904315,                   0,    540.402645000016,   312.4026450000161,   9796.947695549999
               520.4,   136.6982686260903,   21.76017764074283,   494283.4919756269,    95.0146981764248,   2.841904263216911,   5092.431495080364,  -4809786.008620765,   4199905.118093323,   2533186.027008663,  -3608.904809201671,  -3581.120252393629,  -290.2453239996462, 0.05775401562036301, 0.06378597295591479,                   0,   16.88794036442217,                   0,   540.0696450000163,   312.0696450000162,   9796.947695549999
               520.5,   136.7024019449174,   21.75983887576028,   494306.4228723841,   95.01650126716429,   2.836143175234591,   5094.207734256951,  -4810146.934254067,   4199546.916929078,     2533156.9813654,  -3609.607937701212,  -3582.903200707658,  -290.6675596047053, 0.05701877531564169, 0.06712391637404297,                   0,   16.89440790966972,                   0,   539.7366450000164,   311.7366450000164,   9796.947695549999
               520.6,   136.7065368325904,   21.75949985912422,   494329.3160651792,   95.01830390064417,   2.830388733695367,   5095.985169423114,  -4810507.930229663,   4199188.537424593,   2533127.893495694,  -3610.311661395001,  -3584.687049490004,  -291.0898689309379, 0.05687208376534957, 0.06565973643363271,                   0,   16.90087984917687,                   0,   539.4036450000166,   311.4036450000166,   9796.947695549999
               520.7,   136.7106732901179,   21.75916059057802,   494352.1715673963,   95.02010911264028,   2.824638280948661,   5097.763801397417,  -4810868.996603062,   4198829.979487041,   2533098.763376209,  -3611.015892526894,  -3586.471863330383,  -291.5125594130142, 0.05612356240250253, 0.06359821873101784,                   0,    16.9073561895089,                   0,   539.0706450000167,   311.0706450000168,   9796.947695549999
               520.8,    136.714811318509,   21.75882106985876,   494374.9893918131,   95.02191392586049,   2.818894474541644,   5099.543631970584,  -4811230.133429597,   4198471.243023292,   2533069.590982683,  -3611.720721381301,  -3588.257578433472,  -291.9353283373457, 0.05596917668024316, 0.06694017299068609,                   0,   16.91383693367482,                   0,    538.737645000017,   310.7376450000169,   9796.947695549999
               520.9,   136.7189509187861,   21.75848129683296,   494397.7695518052,   95.02371828606719,   2.813154647424895,   5101.324663667848,  -4811591.340761606,   4198112.327935695,   2533040.376305426,   -3612.42600423868,  -3590.044336806125,  -292.3582525127721, 0.05521252170614731, 0.06547368776782549,                   0,   16.92032208717157,                   0,   538.4046450000171,   310.4046450000171,   9796.947695549999
                 521,   136.7230920919615,   21.75814127124307,   494420.5120601663,   95.02552522489903,   2.807421472175511,   5103.106894959255,  -4811952.618654393,    4197753.23413066,   2533011.119320782,  -3613.131939900944,  -3591.831924299614,  -292.7814779497821, 0.05505048264572467, 0.06340913400709715,                   0,    16.9268116550546,                   0,   538.0716450000173,   310.0716450000173,   9796.947695549999
               521.1,    136.727234839046,   21.75780099282544,   494443.2169345338,   95.02733176615108,   2.801693913163247,   5104.890329269207,  -4812313.967166699,    4197393.96151782,   2532981.820006212,  -3613.838420091317,  -3593.620470311655,  -293.2048135607691, 0.05969074422320898, 0.06675536800146914,                   0,   16.93330564139707,                   0,   537.7386450000174,   309.7386450000175,   9796.947695549999
               521.2,   136.7313791610624,   21.75746046144644,   494465.8841951462,    95.0291378506908,   2.795971722766147,   5106.674968055298,  -4812675.386355599,   4197034.510003574,   2532952.478354555,  -3614.545431103737,  -3595.409990432021,   -293.628262521328, 0.05410952919196349,  0.0652872543012787,                   0,   16.93980405097198,                   0,   537.4056450000177,   309.4056450000176,   9796.947695549999
               521.3,   136.7355250590295,   21.75711967684723,   494488.5138483979,   95.03094652140931,   2.790254786962206,   5108.460811022919,  -4813036.876272307,   4196674.879489827,   2532923.094339637,  -3615.253022060296,  -3597.200415932783,   -294.052056367328, 0.05874634215994461, 0.06322067649545311,                   0,   16.94630688972373,                   0,   537.0726450000178,   309.0726450000178,   9796.947695549999
               521.4,   136.7396725339605,   21.75677863876344,    494511.105914209,   95.03275479382947,   2.784543217987274,   5110.247861104363,  -4813398.436977257,   4196315.069887316,   2532893.667939684,  -3615.961146213465,  -3598.991816474091,  -294.4759683723543, 0.05315274392433146, 0.06657203056940832,                   0,   16.95281416139111,                   0,    536.739645000018,    308.739645000018,   9796.947695549999
               521.5,   136.7438215868882,   21.75643734706014,   494533.6603989527,   95.03456260847203,   2.778836895825646,   5112.036119729612,  -4813760.068518468,   4195955.081093081,   2532864.199142251,  -3616.669796714297,  -3600.784201009239,  -294.8999978246995, 0.05778616296995999, 0.06510278993838474,                   0,   16.95932587085958,                   0,   536.4066450000181,   308.4066450000182,   9796.947695549999
               521.6,   136.7479722188289,   21.75609580147836,   494556.1773229018,   95.03637301327281,   2.773136250764372,   5113.825586347552,  -4814121.770956578,   4195594.913017606,   2532834.687926293,  -3617.379052219183,  -3602.577472076832,   -295.324360378945, 0.05700181031445967, 0.06303417575698465,                   0,   16.96584202382311,                   0,   536.0736450000184,   308.0736450000183,   9796.947695549999
               521.7,   136.7521244308006,   21.75575400175263,    494578.656703555,   95.03818301627585,   2.767442250210138,   5115.616263534862,  -4814483.544350583,   4195234.565569689,   2532805.134269021,  -3618.088912077866,  -3604.371654792135,  -295.7488024871646, 0.05680882710381696, 0.06639024839385881,                   0,    16.9723626238334,                   0,   535.7406450000185,   307.7406450000185,   9796.947695549999
               521.8,   136.7562782238366,   21.75541194774791,   494601.0985544194,   95.03999256287108,    2.76175221094506,   5117.408153834295,   -4814845.38875342,   4194874.038650587,   2532775.538160619,  -3618.799230962358,   -3606.16689229153,  -296.1734016694033, 0.05601125277745789, 0.06491898539697398,                   0,   16.97888767649242,                   0,   535.4076450000186,   307.4076450000186,   9796.947695549999
               521.9,   136.7604335989599,   21.75506963920392,    494623.502888401,     95.041804702999,   2.756068821716064,   5119.201255727197,  -4815207.304220993,   4194513.332165647,   2532745.899577168,  -3619.510209812923,  -3607.962968623534,  -296.5983053562175, 0.05581065487354425, 0.06284731566651187,                   0,   16.98541718692426,                   0,   535.0746450000188,   307.0746450000188,   9796.947695549999
                 522,   136.7645905571939,   21.75472707585404,   494645.8697190555,   95.04361644566222,   2.750389390109399,   5120.995573397982,  -4815569.290809862,   4194152.446020741,   2532716.218494285,  -3620.221649901058,  -3609.760100808379,  -297.0233710691327, 0.05500491430461394, 0.06620738910183313,                   0,   16.99195115979726,                   0,    534.741645000019,    306.741645000019,   9796.947695549999
               522.1,   136.7687490995761,   21.75438425756263,    494668.199059288,   95.04542772597915,   2.744716602668302,   5122.791107071508,  -4815931.348572729,   4193791.380116338,   2532686.494901866,  -3620.933696224723,  -3611.558150818471,  -297.4485123377782, 0.05479675091440784, 0.06473384753969542,                   0,     16.998489599189,                   0,   534.4086450000192,   306.4086450000192,   9796.947695549999
               522.2,   136.7729092271309,   21.75404118406874,    494690.490926926,   95.04724160702996,    2.73904942756455,   5124.587856833905,  -4816293.477568961,   4193430.134360583,   2532656.728777742,  -3621.646348773169,  -3613.357097265594,  -297.8739909220844, 0.05941398029357086, 0.06265937567630478,                   0,   17.00503251129931,                   0,   534.0756450000193,   306.0756450000193,   9796.947695549999
               522.3,   136.7770709408825,   21.75369785510511,   494712.7453424707,    95.0490550870302,   2.733387609756223,   5126.385825819149,  -4816655.677859927,   4193068.708663438,   2532626.920100034,  -3622.359540454063,  -3615.157029775936,  -298.2995891759468, 0.05376058522239092, 0.06602414318435562,                   0,   17.01157990006614,                   0,   533.7426450000195,   305.7426450000195,   9796.947695549999
               522.4,   136.7812342418746,    21.7533542705353,   494734.9623123333,   95.05086810613828,   2.727731028515414,   5128.185015481151,  -4817017.949494167,   4192707.102920799,   2532597.068856144,  -3623.073264347664,  -3616.957957386591,  -298.7253063809387, 0.05837448615380222, 0.06454934000459245,                   0,   17.01813177046359,                   0,   533.4096450000197,   305.4096450000197,   9796.947695549999
               522.5,   136.7853991311344,   21.75301043009753,   494757.1418569759,   95.05268373072045,   2.722080116703913,   5129.985425274931,  -4817380.292532986,   4192345.317042116,   2532567.175024785,  -3623.787599900697,  -3618.759781747319,  -299.1513602630965, 0.05754932667492695, 0.06247281531473429,                   0,   17.02468812827104,                   0,   533.0766450000199,   305.0766450000199,   9796.947695549999
               522.6,    136.789565609691,   21.75266633352349,   494779.2839940628,   95.05449895074733,   2.716435847687703,   5131.787057822308,  -4817742.707036052,   4191983.350935139,   2532537.238582912,  -3624.502546557213,  -3620.562528310906,  -299.5774948552622, 0.05731788817728001, 0.06584233067261576,                   0,   17.03124897712172,                   0,     532.74364500002,     304.74364500002,   9796.947695549999
               522.7,   136.7937336785888,   21.75232198067656,   494801.3887372166,   95.05631371123204,   2.710795521910292,   5133.589915682915,  -4818105.193056884,        4191621.2045,   2532507.259520577,  -3625.217957358288,   -3622.36634135688,  -300.0037883979045, 0.05647952165156946,  0.0643654914427252,                   0,   17.03781432272022,                   0,   532.4106450000202,   304.4106450000202,   9796.947695549999
               522.8,   136.7979033388618,   21.75197737129363,   494823.4560994571,   95.05813108062962,   2.705161844472982,   5135.393997350865,   -4818467.75065201,   4191258.877640974,   2532477.237813588,  -3625.934035413389,  -3624.171003107553,  -300.4303897618767,  0.0562405072717626, 0.06228589248054622,                   0,   17.04438417026551,                   0,   532.0776450000204,   304.0776450000204,   9796.947695549999
               522.9,   136.8020745915447,   21.75163250510524,   494845.4860944673,   95.05994804977963,   2.699532106597593,   5137.199307045498,  -4818830.379878616,   4190896.370262856,   2532447.173437292,  -3626.650579855408,  -3625.976732437881,  -300.8571550790895, 0.05539400977113968,  0.0656594351548716,                   0,   17.05095852452712,                   0,   531.7446450000206,   303.7446450000206,   9796.947695549999
                 523,   136.8062474376857,   21.75128738197419,   494867.4787352635,   95.06176455345167,   2.693909011240409,   5139.005845024127,  -4819193.080789989,   4190533.682264993,   2532417.066381457,  -3627.367737323426,  -3627.783390243144,  -301.2839970745655, 0.05514746810293208,   0.064180303656131,                   0,   17.05753738965793,                   0,   531.4116450000207,   303.4116450000207,   9796.947695549999
               523.1,   136.8104218783205,   21.75094200163669,   494889.4340398321,   95.06358367329139,   2.688291520235452,   5140.813611375042,  -4819555.853446151,   4190170.813554469,   2532386.916623653,   -3628.08550771174,  -3629.590954843926,  -301.7111800150972, 0.05974538395183875, 0.06209788387483576,                   0,   17.06412077195267,                   0,   531.0786450000209,   303.0786450000209,   9796.947695549999
               523.2,   136.8145979144846,   21.75059636382263,   494911.3520288607,   95.06540238929382,   2.682679377040363,   5142.622609274372,  -4819918.697909161,   4189807.764040199,   2532356.724141756,  -3628.803823272497,  -3631.399516716763,  -302.1384841626727, 0.05403219971761905,  0.0654761498960563,                   0,   17.07070867543803,                   0,   530.7456450000211,   302.7456450000211,   9796.947695549999
               523.3,   136.8187755472329,   21.75025046839651,   494933.2327088257,   95.06722033091386,   2.677072459636947,   5144.432840373522,  -4820281.614228041,   4189444.533616818,   2532326.488923293,  -3629.522671373821,  -3633.209092813565,  -302.5658853768159, 0.05862693871683841, 0.06885331452432397,                   0,    17.0773011050769,                   0,   530.4126450000213,   302.4126450000213,   9796.947695549999
               523.4,   136.8229547776129,    21.7499043151881,   494955.0761003504,   95.06903947614724,   2.671471201530439,   5146.244304758747,  -4820644.602462258,   4189081.122189229,   2532296.210957188,  -3630.242112138235,  -3635.019611834415,  -302.9935198962837, 0.05776156323372363, 0.06190985978749562,                   0,   17.08389806635752,                   0,   530.0796450000214,   302.0796450000214,   9796.947695549999
               523.5,   136.8271356066592,   21.74955790386856,   494976.8822212731,   95.07085994430329,   2.665876588119163,   5148.057003328347,  -4821007.662673679,   4188717.529666251,   2532265.890213745,  -3630.962202331024,  -3636.831020119491,  -303.4213668450341, 0.05749258049946652,  0.0652877417377372,                   0,   17.09049956406244,                   0,   529.7466450000215,   301.7466450000216,   9796.947695549999
               523.6,   136.8313180354241,   21.74921123426279,    494998.651085346,   95.07267963878959,   2.660285899578937,   5149.870939803945,  -4821370.794917408,    4188353.75594825,   2532235.526678804,  -3631.682756238236,  -3638.643514619444,  -303.8493511542686, 0.05661440283930529, 0.06866925261002717,                   0,   17.09710560331136,                   0,   529.4136450000218,   301.4136450000217,   9796.947695549999
               523.7,   136.8355020649619,   21.74886430619959,   495020.3827056885,   95.07450053751576,   2.654701855595062,   5151.686113320842,  -4821733.999248073,   4187989.800934898,   2532205.120338393,  -3632.403958980216,  -3640.456903747929,  -304.2775392987448, 0.05633834188107229, 0.06171631020891478,                   0,   17.10371618900507,                   0,   529.0806450000219,   301.0806450000219,   9796.947695549999
               523.8,   136.8396876963128,   21.74851711934869,   495042.0770961232,   95.07632276695834,    2.64912173683606,   5153.502526356434,  -4822097.275725055,   4187625.664532042,   2532174.671161173,  -3633.125664926785,  -3642.271328548103,  -304.7060243068594, 0.05545274763609599, 0.06509824361601231,                   0,   17.11033132707641,                   0,   528.7476450000221,   300.7476450000221,   9796.947695549999
               523.9,   136.8438749305331,   21.74816967353431,   495063.7342698025,   95.07814421616435,    2.64354825912261,   5155.320180352313,  -4822460.624403236,   4187261.346639251,   2532144.179132679,  -3633.847985164374,  -3644.086700503855,  -305.1345635544293, 0.05516958843008631, 0.06848385818264677,                   0,   17.11695102107474,                   0,   528.4146450000222,   300.4146450000223,   9796.947695549999
                 524,   136.8480637686788,   21.74782196858482,   495085.3542448608,   95.07996687403073,   2.637980375922037,   5157.139076027953,  -4822824.045340776,    4186896.84715902,   2532113.644240757,  -3634.570899236928,    -3645.9030257717,  -305.5633397239775, 0.05975044941753329, 0.06152166736179388,                   0,   17.12357527701024,                   0,   528.0816450000225,   300.0816450000224,   9796.947695549999
               524.1,   136.8522542117909,   21.74747400416915,   495106.9370421916,   95.08179086254532,   2.632417835167719,     5158.9592148193,   -4823187.53860197,   4186532.166001358,   2532083.066456597,  -3635.294396320358,  -3647.720315722651,  -305.9923700274457,  0.0539797754350253, 0.06490835102872047,                   0,   17.13020410006498,                   0,   527.7486450000226,   299.7486450000226,   9796.947695549999
               524.2,   136.8564462609324,   21.74712578011053,   495128.4826683458,   95.08361407159788,   2.626860510950133,   5160.780599383927,   -4823551.10423747,   4186167.303061181,   2532052.445763179,  -3636.018432014674,  -3649.538631410817,  -306.4214987025908, 0.05855783098310592, 0.06829910463964795,                   0,   17.13683749470992,                   0,   527.4156450000228,   299.4156450000228,   9796.947695549999
               524.3,   136.8606399171619,   21.74677729623679,   495149.9911441412,   95.08543849126809,   2.621308839415327,   5162.603229822103,  -4823914.742307411,   4185802.258242297,   2532021.782149283,  -3636.743067063235,   -3651.35790089432,  -306.8508633094173, 0.05765420386564542, 0.06132840419460666,                   0,   17.14347546652373,                   0,   527.0826450000229,    299.082645000023,   9796.947695549999
               524.4,   136.8648351815256,   21.74642855221558,   495171.4624875803,   95.08726424161024,   2.615763812042848,   5164.427107059995,  -4824278.452874352,   4185437.031452463,   2531991.075584883,  -3637.468358875572,  -3653.178070091803,  -307.2804427806199, 0.05734935160430045, 0.06471989240202969,                   0,   17.15011802037857,                   0,   526.7496450000232,   298.7496450000231,   9796.947695549999
               524.5,   136.8690320550871,    21.7460795478698,   495192.8967125583,   95.08908921316088,    2.61022269230332,   5166.252234847602,  -4824642.235994034,   4185071.622590911,   2531960.326055648,  -3638.194119704846,  -3654.999337626038,  -307.7101612981728, 0.05643293643785374, 0.06811502033668378,                   0,   17.15676516149135,                   0,   526.4166450000233,   298.4166450000233,   9796.947695549999
               524.6,   136.8732305389121,    21.7457302830263,   495214.2938323207,   95.09091539598835,   2.604688216622147,   5168.078612342952,  -4825006.091721706,   4184706.031556166,   2531929.533547438,  -3638.920536711154,   -3656.82151030838,  -308.1400860069846, 0.05612104445253172, 0.06113477120020887,                   0,   17.16341689485007,                   0,   526.0836450000235,   298.0836450000235,   9796.947695549999
               524.7,   136.8774306340506,   21.74538075735148,   495235.6538651837,   95.09274291417042,   2.599159330049003,   5169.906241333845,  -4825370.020120344,    4184340.25825579,   2531898.698030207,  -3639.647555015238,  -3658.644641769715,  -308.5702589427547,  0.0606881561944967, 0.06453064691515444,                   0,   17.17007322596608,                   0,   525.7506450000236,   297.7506450000237,   9796.947695549999
               524.8,    136.881632341567,   21.74503097066801,   495256.9768321533,   95.09456964919957,   2.593635775151158,   5171.735124536591,  -4825734.021250618,   4183974.302593176,   2531867.819492233,  -3640.375122731826,  -3660.468800337555,  -309.0005273718737, 0.05487167446412613, 0.06793054866927151,                   0,   17.17673415928637,                   0,   525.4176450000239,   297.4176450000238,   9796.947695549999
               524.9,   136.8858356625338,   21.74468092280165,   495278.2627398297,   95.09639760033888,   2.588117432999328,   5173.565262313212,  -4826098.095163519,   4183608.164462169,   2531836.897916793,  -3641.103270406349,  -3662.293942987292,  -309.4310469373762, 0.05943606192420507, 0.06094175749951158,                   0,    17.1833997007433,                   0,    525.084645000024,    297.084645000024,   9796.947695549999
                 525,   136.8900405980033,   21.74433061341789,   495299.5116092218,   95.09822688905655,    2.58260473843215,    5175.39665583827,  -4826462.241924012,   4183241.843771665,   2531805.933274737,  -3641.832024964299,  -3664.120044918755,  -309.8618137669688, 0.05850186437699741, 0.06434279094421974,                   0,   17.19006985540572,                   0,   524.7516450000242,   296.7516450000242,   9796.947695549999
               525.1,   136.8942471490457,   21.74398004233844,   495320.7234584447,   95.10005539033396,   2.577098683551197,   5177.229307324967,   -4826826.46159103,   4182875.340422775,   2531774.925553164,  -3642.561403224899,  -3665.947108782835,  -310.2926360189475, 0.05816811863358948, 0.06774752103791991,                   0,   17.19674462740328,                   0,   524.4186450000243,   296.4186450000244,   9796.947695549999
               525.2,   136.8984553167338,   21.74362920938884,    495341.898301485,   95.10188511246776,    2.57159652623597,   5179.063218215359,  -4827190.754220689,   4182508.654313675,   2531743.874738064,   -3643.29129136305,   -3667.77522964437,   -310.723750872981, 0.05722117437094312, 0.06074939138720216,                   0,   17.20342402343166,                   0,   524.0856450000246,   296.0856450000245,   9796.947695549999
               525.3,   136.9026651021273,     21.743278114233,   495363.0361517286,   95.10371617311223,    2.56610101268719,   5180.898388749427,  -4827555.119873039,   4182141.785347968,   2531712.780797285,   -3644.02184372664,  -3669.604260853024,  -311.1550830676439, 0.05688060669819655,  0.0641545709579162,                   0,   17.21010804795544,                   0,   523.7526450000241,   295.7526450000241,   9796.947695549999
               525.4,   136.9068765063015,    21.7429267566918,   495384.1370231919,   95.10554644978117,   2.560609389491043,   5182.734822705032,  -4827919.558604454,   4181774.733423728,   2531681.643716316,   -3644.75287050715,    -3671.4344027252,  -311.5865560243261, 0.05592609260669757, 0.06756340109477212,                   0,   17.21679670628626,                   0,   523.4196450000236,   295.4196450000236,   9796.947695549999
               525.5,    136.911089530334,   21.74257513659002,   495405.2009292487,   95.10737794484506,   2.555124410007493,   5184.572519264604,   -4828284.07047082,   4181407.498438312,   2531650.463480834,  -3645.484560934362,  -3673.265460449042,  -312.0182375679593, 0.05557852388446013, 0.06055566117841873,                   0,   17.22349000350601,                   0,   523.0866450000231,   295.0866450000231,   9796.947695549999
               525.6,   136.9153041752859,    21.7422232535906,   495426.2278883886,   95.10921078312693,   2.549645012760422,   5186.411480236598,  -4828648.655535818,   4181040.080298203,   2531619.240060472,  -3646.216859505182,  -3675.097488091021,  -312.4501701347261, 0.06012937227710977, 0.06396525682649036,                   0,   17.23018794522087,                   0,   522.7536450000225,   294.7536450000225,   9796.947695549999
               525.7,   136.9195204422338,   21.74187110751405,   495447.2179218279,    95.1110428330587,    2.54417093876385,   5188.251708375468,  -4829013.313860826,   4180672.478905666,   2531587.973443346,  -3646.949713816835,  -3676.930554631864,  -312.8821995046745, 0.05425540892149292, 0.06737889087979813,                   0,   17.23689053597159,                   0,    522.420645000022,    294.420645000022,   9796.947695549999
               525.8,   136.9237383322616,    21.7415186981842,   495468.1710362304,    95.1128761062371,    2.53870206833451,   5190.093204056035,  -4829378.045497423,   4180304.694153339,   2531556.663612541,  -3647.683154702658,  -3678.764616624989,  -313.3144828364951, 0.05880360014601548, 0.06036254941211078,                   0,   17.24359778178631,                   0,   522.0876450000214,   294.0876450000214,   9796.947695549999
               525.9,   136.9279578464336,   21.74116602526294,    495489.087252805,   95.11471072488638,   2.533238839017124,   5191.935968479908,  -4829742.850511302,   4179936.725949049,    2531525.31053858,  -3648.417209395429,  -3680.599649077827,  -313.7470162262081, 0.05783138462594022, 0.06377733357072582,                   0,    17.2503096878291,                   0,   521.7546450000209,   293.7546450000209,   9796.947695549999
                 526,   136.9321789858313,   21.74081308856991,   495509.9665898411,   95.11654455088349,   2.527782249133423,   5193.780003904187,   -4830107.72896208,   4179568.574192751,   2531493.914208396,  -3649.151894980353,  -3682.435654767969,  -314.1796059738448, 0.05746203026751619, 0.06719582637805734,                   0,   17.25702625832495,                   0,   521.4216450000204,   293.4216450000204,   9796.947695549999
               526.1,   136.9364017515398,   21.74045988792865,   495530.8090614593,   95.11837960489328,   2.522329539488033,   5195.625311772233,  -4830472.680906513,   4179200.238781448,   2531462.474607809,  -3649.887096273511,  -3684.272729446988,  -314.6124915474028, 0.05647708265550404, 0.06017008438599578,                   0,   17.26374750006388,                   0,   521.0886450000198,   293.0886450000198,   9796.947695549999
